5.539756417274475098e-01,5.644919872283935547e-01,-2.561764232814311981e-02
5.578483939170837402e-01,5.095570683479309082e-01,-4.156409576535224915e-02
5.568950772285461426e-01,5.266343951225280762e-01,-2.342993393540382385e-02
5.505135059356689453e-01,4.645888209342956543e-01,-2.912207506597042084e-02
5.578438639640808105e-01,4.943753480911254883e-01,-4.344718530774116516e-02
5.574160814285278320e-01,4.762583673000335693e-01,-3.934265300631523132e-02
5.559045076370239258e-01,4.347077608108520508e-01,-1.615492254495620728e-02
4.977872669696807861e-01,4.384553134441375732e-01,1.176527142524719238e-02
5.551292300224304199e-01,4.048824012279510498e-01,-9.382384829223155975e-03
5.549859404563903809e-01,3.859651088714599609e-01,-9.732486680150032043e-03
5.541294217109680176e-01,3.111059069633483887e-01,3.806508146226406097e-03
5.540218949317932129e-01,5.704506635665893555e-01,-2.506311610341072083e-02
5.541235804557800293e-01,5.763859152793884277e-01,-2.283635921776294708e-02
5.543231368064880371e-01,5.802754759788513184e-01,-1.950537972152233124e-02
5.544265508651733398e-01,5.804635882377624512e-01,-1.814546994864940643e-02
5.545231699943542480e-01,5.856431126594543457e-01,-1.959369704127311707e-02
5.546116828918457031e-01,5.921124219894409180e-01,-2.163582667708396912e-02
5.547809004783630371e-01,5.997889041900634766e-01,-2.098636887967586517e-02
5.567688345909118652e-01,6.229766607284545898e-01,-1.447470579296350479e-02
5.575859546661376953e-01,5.181614160537719727e-01,-3.804071992635726929e-02
5.504394173622131348e-01,5.193147659301757812e-01,-2.816637605428695679e-02
4.669009149074554443e-01,3.893855810165405273e-01,5.097910761833190918e-02
5.210249423980712891e-01,4.499861001968383789e-01,4.361887928098440170e-03
5.128978490829467773e-01,4.521655142307281494e-01,4.383600316941738129e-03
5.051978230476379395e-01,4.518158435821533203e-01,6.119357421994209290e-03
4.949210584163665771e-01,4.435793459415435791e-01,1.233093999326229095e-02
5.281259417533874512e-01,4.457044899463653564e-01,5.648737307637929916e-03
5.086469650268554688e-01,4.068403542041778564e-01,2.355340402573347092e-03
5.182348489761352539e-01,4.082579612731933594e-01,3.085237694904208183e-03
4.999940097332000732e-01,4.101911187171936035e-01,4.300954751670360565e-03
4.944770634174346924e-01,4.167681038379669189e-01,7.123578805476427078e-03
4.890518784523010254e-01,4.530687034130096436e-01,1.549772452563047409e-02
5.275285840034484863e-01,6.517183184623718262e-01,-9.032368659973144531e-03
4.949584007263183594e-01,4.338852763175964355e-01,1.427176315337419510e-02
4.643082916736602783e-01,4.539898633956909180e-01,4.921158030629158020e-02
4.801604449748992920e-01,4.436503350734710693e-01,2.344997972249984741e-02
5.175267457962036133e-01,5.067772269248962402e-01,-6.950039416551589966e-03
5.454135537147521973e-01,5.611328482627868652e-01,-2.503252401947975159e-02
5.465807914733886719e-01,5.761635899543762207e-01,-2.224091254174709320e-02
5.369834899902343750e-01,5.678390264511108398e-01,-2.139931172132492065e-02
5.313193202018737793e-01,5.750491023063659668e-01,-1.635286025702953339e-02
5.399741530418395996e-01,5.777068138122558594e-01,-1.967255212366580963e-02
5.345525145530700684e-01,5.803079009056091309e-01,-1.483184099197387695e-02
5.214571952819824219e-01,6.000095009803771973e-01,-6.414851639419794083e-03
5.515739321708679199e-01,5.097030401229858398e-01,-4.114791378378868103e-02
5.506130456924438477e-01,4.952741861343383789e-01,-4.285037890076637268e-02
4.842673242092132568e-01,4.078181385993957520e-01,9.727180004119873047e-03
5.327176451683044434e-01,4.699829220771789551e-01,-5.229522939771413803e-03
5.328890681266784668e-01,5.100598931312561035e-01,-2.319636195898056030e-02
5.320190191268920898e-01,5.029203295707702637e-01,-2.050263993442058563e-02
4.935628175735473633e-01,5.086671113967895508e-01,1.636577188037335873e-03
5.505760312080383301e-01,4.784328937530517578e-01,-3.738105669617652893e-02
5.030227899551391602e-01,3.902373909950256348e-01,-2.155505353584885597e-03
4.918248653411865234e-01,3.964270353317260742e-01,3.078745445236563683e-03
4.755336642265319824e-01,3.602727651596069336e-01,3.754455968737602234e-02
5.388330221176147461e-01,4.011819660663604736e-01,-7.585811894387006760e-03
5.266088843345642090e-01,4.147608280181884766e-01,5.620370153337717056e-03
5.154104828834533691e-01,5.862764716148376465e-01,-4.255793523043394089e-03
4.725516140460968018e-01,5.988103747367858887e-01,6.011538207530975342e-02
5.387992262840270996e-01,5.181435942649841309e-01,-2.029136009514331818e-02
5.450446009635925293e-01,5.218391418457031250e-01,-2.122920379042625427e-02
5.247999429702758789e-01,5.865126848220825195e-01,-4.751118831336498260e-03
5.265462398529052734e-01,5.858725905418395996e-01,-6.614124868065118790e-03
4.877285957336425781e-01,3.885350227355957031e-01,7.443576119840145111e-03
5.322590470314025879e-01,5.172731876373291016e-01,-1.932733692228794098e-02
5.184009075164794922e-01,3.907306790351867676e-01,-5.768566392362117767e-03
5.169824957847595215e-01,3.797846138477325439e-01,-6.656319834291934967e-03
5.091468691825866699e-01,3.206741809844970703e-01,1.109162252396345139e-02
4.824324846267700195e-01,3.729223608970642090e-01,2.021012641489505768e-02
5.148311853408813477e-01,3.481807708740234375e-01,1.689579687081277370e-03
4.797672033309936523e-01,4.025257825851440430e-01,1.675024628639221191e-02
4.735733270645141602e-01,3.963569402694702148e-01,3.269780799746513367e-02
5.458202958106994629e-01,5.695675611495971680e-01,-2.452509850263595581e-02
5.384681820869445801e-01,5.732117891311645508e-01,-2.095027826726436615e-02
5.328707098960876465e-01,5.777500271797180176e-01,-1.628774218261241913e-02
5.405634641647338867e-01,5.208491086959838867e-01,-1.879069395363330841e-02
5.257074236869812012e-01,5.861900448799133301e-01,-5.727631039917469025e-03
5.292361378669738770e-01,5.872313380241394043e-01,-1.039474736899137497e-02
5.274922251701354980e-01,5.855509042739868164e-01,-6.823618896305561066e-03
5.428965687751770020e-01,5.117441415786743164e-01,-3.049352951347827911e-02
5.358414053916931152e-01,5.819132328033447266e-01,-1.361571438610553741e-02
5.411293506622314453e-01,5.803925395011901855e-01,-1.674149557948112488e-02
5.473725199699401855e-01,5.799834132194519043e-01,-1.911921612918376923e-02
5.465998649597167969e-01,6.227246522903442383e-01,-1.469852030277252197e-02
5.462317466735839844e-01,5.991349220275878906e-01,-2.108607627451419830e-02
5.463317632675170898e-01,5.914121866226196289e-01,-2.154469490051269531e-02
5.467397570610046387e-01,5.851444602012634277e-01,-1.926249451935291290e-02
5.474062561988830566e-01,5.801455974578857422e-01,-1.776808686554431915e-02
5.357980132102966309e-01,5.820841789245605469e-01,-1.257504150271415710e-02
5.346351265907287598e-01,5.847305059432983398e-01,-1.408345624804496765e-02
5.333412289619445801e-01,5.882711410522460938e-01,-1.559497229754924774e-02
5.322921872138977051e-01,5.928571820259094238e-01,-1.463806722313165665e-02
5.240399241447448730e-01,5.578145384788513184e-01,-1.328034792095422745e-02
4.625228345394134521e-01,5.251871347427368164e-01,7.655022293329238892e-02
5.572409629821777344e-01,5.222820043563842773e-01,-2.845414169132709503e-02
5.316949486732482910e-01,5.837177634239196777e-01,-9.176639840006828308e-03
5.305198431015014648e-01,5.853218436241149902e-01,-1.018811110407114029e-02
5.472906231880187988e-01,5.271984338760375977e-01,-2.194449864327907562e-02
5.348778963088989258e-01,5.263172388076782227e-01,-1.398999616503715515e-02
5.462440848350524902e-01,5.245958566665649414e-01,-2.175276353955268860e-02
5.244128704071044922e-01,4.793184101581573486e-01,-3.596449736505746841e-03
5.118685364723205566e-01,4.896514415740966797e-01,-2.476078458130359650e-03
5.304706692695617676e-01,5.101767182350158691e-01,-1.655992306768894196e-02
4.890903532505035400e-01,3.367266654968261719e-01,2.314425073564052582e-02
4.956163465976715088e-01,3.560623526573181152e-01,1.021385937929153442e-02
5.003787875175476074e-01,3.800796270370483398e-01,6.129869143478572369e-05
5.279220342636108398e-01,6.090869903564453125e-01,-1.023407373577356339e-02
5.359907746315002441e-01,3.825550973415374756e-01,-9.614136070013046265e-03
5.337194800376892090e-01,3.460696339607238770e-01,-2.848721807822585106e-03
5.300915837287902832e-01,3.129830360412597656e-01,4.481491167098283768e-03
4.986372590065002441e-01,4.492500722408294678e-01,9.205498732626438141e-03
4.812040627002716064e-01,4.635249078273773193e-01,1.893695816397666931e-02
5.328959226608276367e-01,4.416707456111907959e-01,7.054781541228294373e-03
4.873358905315399170e-01,4.249453842639923096e-01,1.343413908034563065e-02
5.383152365684509277e-01,4.596549570560455322e-01,-7.317448500543832779e-03
5.379946827888488770e-01,5.031887888908386230e-01,-3.010843507945537567e-02
4.726182818412780762e-01,4.779472947120666504e-01,2.621066570281982422e-02
4.866386055946350098e-01,4.732686281204223633e-01,1.147779449820518494e-02
4.969742894172668457e-01,4.779082834720611572e-01,4.636147525161504745e-03
5.120686888694763184e-01,4.748091697692871094e-01,1.848363317549228668e-03
5.232439637184143066e-01,4.683094024658203125e-01,1.010166946798563004e-03
5.317230820655822754e-01,4.610597789287567139e-01,-3.279675147496163845e-04
5.486036539077758789e-01,4.388620853424072266e-01,-1.371915079653263092e-02
4.743371605873107910e-01,5.085937380790710449e-01,2.213117852807044983e-02
4.815423488616943359e-01,4.241174459457397461e-01,1.693932898342609406e-02
5.538492798805236816e-01,5.179009437561035156e-01,-3.783323988318443298e-02
5.336604714393615723e-01,4.828565418720245361e-01,-9.297414682805538177e-03
4.602429866790771484e-01,4.569157361984252930e-01,7.556468248367309570e-02
5.381690263748168945e-01,4.529766440391540527e-01,-6.605011876672506332e-04
5.294917821884155273e-01,5.121720433235168457e-01,-8.736778050661087036e-03
4.917724728584289551e-01,4.347643852233886719e-01,1.549946237355470657e-02
5.372998118400573730e-01,4.946595430374145508e-01,-2.672003954648971558e-02
4.660385847091674805e-01,5.615652799606323242e-01,7.041885703802108765e-02
5.330418944358825684e-01,4.366968572139739990e-01,9.376741014420986176e-03
5.438849329948425293e-01,4.848815202713012695e-01,-3.342831879854202271e-02
4.918043911457061768e-01,6.255505681037902832e-01,1.917355135083198547e-02
4.912049174308776855e-01,6.466726064682006836e-01,3.119847923517227173e-02
4.654744267463684082e-01,5.176947116851806641e-01,4.901727661490440369e-02
4.816823005676269531e-01,6.075795888900756836e-01,2.915925160050392151e-02
4.686220288276672363e-01,4.231500029563903809e-01,4.333689808845520020e-02
5.254485607147216797e-01,6.692237854003906250e-01,-5.961613729596138000e-03
5.543608069419860840e-01,5.218854546546936035e-01,-2.805853076279163361e-02
5.266435742378234863e-01,4.945509731769561768e-01,-7.374787703156471252e-03
4.738405942916870117e-01,4.466080665588378906e-01,3.080332279205322266e-02
5.056001543998718262e-01,4.438081085681915283e-01,7.324222475290298462e-03
5.125214457511901855e-01,4.443585574626922607e-01,5.687964614480733871e-03
5.280213356018066406e-01,5.897989273071289062e-01,-9.399576112627983093e-03
4.759012758731842041e-01,5.394052267074584961e-01,2.252402901649475098e-02
5.401047468185424805e-01,6.906945109367370605e-01,-4.622719250619411469e-03
5.148342251777648926e-01,6.750518679618835449e-01,1.049970183521509171e-02
5.038096308708190918e-01,6.637741327285766602e-01,1.953963190317153931e-02
5.546073913574218750e-01,3.461087048053741455e-01,-3.484431887045502663e-03
5.568960905075073242e-01,6.921621561050415039e-01,-5.988853983581066132e-03
5.194846391677856445e-01,4.425545632839202881e-01,5.762589629739522934e-03
5.261741876602172852e-01,4.397100806236267090e-01,7.192346267402172089e-03
5.307274460792541504e-01,4.381840527057647705e-01,9.053153917193412781e-03
4.761101603507995605e-01,4.221050143241882324e-01,2.478757500648498535e-02
5.248982310295104980e-01,4.261825084686279297e-01,6.610658019781112671e-03
5.175674557685852051e-01,4.217053949832916260e-01,5.004366394132375717e-03
5.104598999023437500e-01,4.208395183086395264e-01,4.952165298163890839e-03
5.034239292144775391e-01,4.234025776386260986e-01,6.428429856896400452e-03
4.991396367549896240e-01,4.275526106357574463e-01,8.734029717743396759e-03
4.622066915035247803e-01,4.198936522006988525e-01,6.524828076362609863e-02
5.009430050849914551e-01,4.414172172546386719e-01,9.621596895158290863e-03
5.569233298301696777e-01,5.381211638450622559e-01,-2.222056686878204346e-02
5.316943526268005371e-01,5.475592613220214844e-01,-1.645035669207572937e-02
5.389069318771362305e-01,5.152435302734375000e-01,-2.284418791532516479e-02
5.465668439865112305e-01,5.398407578468322754e-01,-2.229015529155731201e-02
5.553502440452575684e-01,4.203301370143890381e-01,-9.681805968284606934e-03
5.027249455451965332e-01,6.432861089706420898e-01,1.095628179609775543e-02
5.135948657989501953e-01,6.566582918167114258e-01,2.791519276797771454e-03
5.399978756904602051e-01,6.772967576980590820e-01,-1.322181615978479385e-02
4.814317226409912109e-01,6.270190477371215820e-01,4.584858939051628113e-02
5.304442644119262695e-01,4.325073361396789551e-01,8.238629437983036041e-03
5.441391468048095703e-01,4.606872200965881348e-01,-1.755264587700366974e-02
5.570451617240905762e-01,6.785896420478820801e-01,-1.437777373939752579e-02
5.266454219818115234e-01,6.843472123146057129e-01,1.247666776180267334e-03
4.683757424354553223e-01,5.511471033096313477e-01,4.569610580801963806e-02
5.411319136619567871e-01,5.805647373199462891e-01,-1.552637852728366852e-02
5.399704575538635254e-01,5.845992565155029297e-01,-1.716216839849948883e-02
5.391217470169067383e-01,5.897613763809204102e-01,-1.892444305121898651e-02
5.386059880256652832e-01,5.966380238533020020e-01,-1.836502552032470703e-02
5.362373590469360352e-01,6.171619296073913574e-01,-1.368961669504642487e-02
5.301832556724548340e-01,5.831211805343627930e-01,-1.055582892149686813e-02
5.286082625389099121e-01,5.822209715843200684e-01,-1.063178293406963348e-02
5.273019075393676758e-01,5.810570716857910156e-01,-1.058884430676698685e-02
5.182070732116699219e-01,5.709322690963745117e-01,-8.757480420172214508e-03
4.871675372123718262e-01,5.433791279792785645e-01,7.278083823621273041e-03
5.436010956764221191e-01,4.480538666248321533e-01,-9.869993664324283600e-03
5.388947129249572754e-01,4.248087704181671143e-01,4.674810450524091721e-03
5.338660478591918945e-01,4.267617464065551758e-01,7.269541732966899872e-03
5.318126678466796875e-01,5.836521387100219727e-01,-9.807931259274482727e-03
4.858597815036773682e-01,5.820806026458740234e-01,1.644949615001678467e-02
5.461325645446777344e-01,4.235373139381408691e-01,-5.004816688597202301e-03
5.315548777580261230e-01,6.342911720275878906e-01,-1.074966043233871460e-02
5.568953752517700195e-01,4.618604779243469238e-01,-3.124650754034519196e-02
5.495437383651733398e-01,4.521588087081909180e-01,-2.196308597922325134e-02
5.564074516296386719e-01,4.485271871089935303e-01,-2.330377325415611267e-02
5.389429330825805664e-01,4.835158288478851318e-01,-1.898790523409843445e-02
5.570759773254394531e-01,6.611477732658386230e-01,-1.744361966848373413e-02
5.569162368774414062e-01,6.409224867820739746e-01,-1.595089212059974670e-02
5.440258979797363281e-01,6.406099796295166016e-01,-1.501304097473621368e-02
5.133983492851257324e-01,6.087013483047485352e-01,-2.612330252304673195e-03
5.231645703315734863e-01,5.250775814056396484e-01,-7.904584519565105438e-03
5.216538310050964355e-01,6.238778829574584961e-01,-6.579702254384756088e-03
5.051220059394836426e-01,5.254971981048583984e-01,-5.496690515428781509e-03
5.159019827842712402e-01,5.408542752265930176e-01,-7.947870530188083649e-03
4.982583224773406982e-01,5.515540242195129395e-01,-1.066074357368052006e-03
5.413594245910644531e-01,6.602107286453247070e-01,-1.599124073982238770e-02
5.339645147323608398e-01,4.929051697254180908e-01,-1.432573795318603516e-02
5.060365200042724609e-01,6.231414079666137695e-01,3.504930529743432999e-03
5.166667699813842773e-01,6.386427879333496094e-01,-2.043015323579311371e-03
5.070998668670654297e-01,5.903202295303344727e-01,-1.127513474784791470e-03
4.779619276523590088e-01,5.657363533973693848e-01,2.369866892695426941e-02
