1.781586557626724243e-01,8.463844060897827148e-01,4.382963822990859626e-07
2.317842394113540649e-01,7.820065617561340332e-01,-1.740616373717784882e-02
2.693592011928558350e-01,6.990548372268676758e-01,-3.110758401453495026e-02
2.960979640483856201e-01,6.318255066871643066e-01,-4.812598600983619690e-02
3.051947951316833496e-01,5.669385194778442383e-01,-6.389754265546798706e-02
1.985593736171722412e-01,5.917273759841918945e-01,-4.725308623164892197e-03
2.130409777164459229e-01,5.116655826568603516e-01,-4.164811223745346069e-02
2.475946992635726929e-01,5.097898244857788086e-01,-7.301704585552215576e-02
2.799793481826782227e-01,5.276954174041748047e-01,-8.892583847045898438e-02
1.637387424707412720e-01,5.839811563491821289e-01,-1.478720735758543015e-02
1.663190573453903198e-01,4.821894764900207520e-01,-3.515309840440750122e-02
1.806711405515670776e-01,4.102680981159210205e-01,-5.540895089507102966e-02
1.943369507789611816e-01,3.448409438133239746e-01,-7.018648087978363037e-02
1.314179897308349609e-01,6.003972291946411133e-01,-3.144755214452743530e-02
1.147813946008682251e-01,4.951058030128479004e-01,-5.070908367633819580e-02
1.142164692282676697e-01,4.198141694068908691e-01,-6.623226404190063477e-02
1.198306605219841003e-01,3.527454137802124023e-01,-7.688801735639572144e-02
1.007900238037109375e-01,6.379571557044982910e-01,-5.094455555081367493e-02
7.112155109643936157e-02,5.600391626358032227e-01,-6.627063453197479248e-02
5.968321859836578369e-02,4.985949993133544922e-01,-7.235434651374816895e-02
5.667977035045623779e-02,4.400441050529479980e-01,-7.629675418138504028e-02
