,Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
117,13:43:35:33.078,61,3.55e-08,0.1063831151,0.0483005084,0.0,0.0,0.0968715698,0.31857770679999997,3.55e-08,0.10635286570000001,0.06842310730000001,0.0,0.0,0.09687387199999999,0.3186562061,0.0638244227,0.0014319992999999999,0.0,0.1927995086,0.1233470663,0.3678027689,0.12454238529999999,0.0,0.0244329851,0.0,0.0,0.0621429197,0.0420142934,0.039915707,0.0392814614,0.2339409292,0.2373821586,0.0455645472,0.046944525099999995,0.0404578187,0.15548707539999998,0.0300697312,0.030976031,0.200098902,0.2038995773,0.0179217793,0.022039379900000003,0.0,0.0,0.7213702202,0.6060429811,0.6060432792,0.030724957599999998,0.0466061383,0.0521352179,0.0494343899,0.0512808338,5e-09,-0.009790577,-0.0324546658,-0.0076503525,-0.0417090766,0.065023914,-0.002715122,0.0294428021,0.06501396,0.0019166155
118,13:43:35:34.079,61,3.27e-08,0.11536500599999999,0.048031568499999996,0.0,0.0,0.0922495499,0.3221820891,3.27e-08,0.11532890800000001,0.0686193705,0.0,0.0,0.09225165839999999,0.3222597539,0.06466235969999999,0.0004276717,0.0,0.195387587,0.12335553769999999,0.36888343100000004,0.1222472116,0.0,0.0243489258,0.0,0.0,0.0663376972,0.0463246666,0.0405104384,0.0398745425,0.2369706184,0.2404769063,0.0446292758,0.046108268200000004,0.0396045409,0.1569423229,0.0293385014,0.0302197952,0.2015114725,0.205451414,0.018782869,0.022917039700000003,0.0,0.0,0.7413306236,0.6191391349,0.6191393733,0.0299065448,0.0467726104,0.0520969816,0.048605103,0.050330493600000005,5.2e-09,-0.0111751398,-0.0272570848,-0.0099231703,-0.04181315,0.0705121532,-0.0029523621999999997,0.0292679667,0.0705027282,0.0020665992
119,13:43:35:35.081,61,3.01e-08,0.1231422499,0.046877984000000004,0.0,0.0,0.0881921351,0.3243017793,3.01e-08,0.12309541550000001,0.0698725358,0.0,0.0,0.0881944075,0.3243793845,0.0682716072,0.0,0.0002685753,0.196815148,0.12337155640000001,0.3537347317,0.12013953179999999,0.0,0.024103861299999998,0.0,0.0,0.06900768730000001,0.049286142000000005,0.0411838666,0.0405327529,0.24069647489999998,0.2431391925,0.0440925583,0.0455183126,0.0389965288,0.1576718837,0.0287173577,0.0295803845,0.2022901326,0.20625436309999998,0.0195347685,0.02366242,0.0,0.0,0.7527318001000001,0.6283383369,0.6283385158,0.029180470899999998,0.0468728468,0.0520029739,0.0478742681,0.04950106889999999,4.1999999999999996e-09,-0.012727288500000001,-0.0216861442,-0.0120579023,-0.0425620191,0.07526300849999999,-0.0032084277,0.028555126899999998,0.0752540678,0.002152659
120,13:43:35:36.082,61,2.77e-08,0.126571402,0.04475951190000001,0.0,0.0,0.0847255141,0.325986445,2.77e-08,0.12651070949999998,0.0720198229,0.0,0.0,0.08472790570000001,0.3260594904,0.0723805875,0.0,0.0008290144999999999,0.1974517107,0.1237362176,0.32875499129999997,0.11845876279999999,0.0,0.0239551421,0.0,0.0,0.07673527299999999,0.0553333834,0.0417584553,0.041117977400000005,0.2422850728,0.2444625348,0.0440353639,0.0451295413,0.0385953858,0.1551553607,0.0281497035,0.029004683700000002,0.1999623924,0.2037454844,0.0200761631,0.024182183700000002,0.0,0.0,0.7642200589,0.6419746876,0.6419745088000001,0.0284972042,0.0468762554,0.0518438779,0.0471739024,0.048726514000000005,4.9e-09,-0.014623098999999999,-0.0171040129,-0.0131413676,-0.0438630208,0.0773555562,-0.0033987292999999997,0.027260325800000002,0.0773468614,0.002112451
121,13:43:35:37.084,61,2.5499999999999997e-08,0.12677142019999998,0.042818233399999996,0.0,0.0,0.0817662999,0.3276110888,2.5499999999999997e-08,0.1267001927,0.07392571120000001,0.0,0.0,0.081768617,0.32767292859999997,0.0774164945,0.0,0.0014370326000000002,0.1974676102,0.1258209646,0.284698844,0.1161619648,0.0,0.0238826312,0.0,0.0,0.08372657,0.0629926994,0.0421109609,0.0415166654,0.2423374653,0.2446830273,0.0458078757,0.045038878899999996,0.0383041166,0.1301933974,0.027599930800000002,0.0284556802,0.18959331510000002,0.1934022009,0.0203044619,0.024354215699999997,0.0,0.0,0.7819348573999999,0.6550733447,0.6550721526,0.0278713759,0.0467162691,0.051546715199999996,0.0464313887,0.0478157066,3.9e-09,-0.016839284399999998,-0.012637561200000001,-0.014245691699999999,-0.0450233631,0.0774754062,-0.0034940046999999996,0.026077766000000002,0.0774666518,0.0020239757999999997
122,13:43:35:38.085,61,2.3399999999999998e-08,0.1231998205,0.0406102762,0.0,0.0,0.07957712559999999,0.32948324079999997,2.3399999999999998e-08,0.123119615,0.0760807097,0.0,0.0,0.0795792118,0.3295339644,0.07955342530000001,0.0,0.0018918770000000001,0.1900609136,0.1340837181,0.21062156559999998,0.1106494665,0.0,0.0238084607,0.0,0.0,0.10388526320000001,0.08521422740000001,0.0420705006,0.0415322259,0.2003935575,0.20493260030000002,0.0767582431,0.0453171879,0.0385393724,0.1070804745,0.0271372963,0.0280056093,0.1481473744,0.1506364197,0.0201749653,0.024134364,0.0,0.0,0.7880871295999999,0.6637076735,0.663705349,0.027546327599999997,0.0463786758,0.051135148899999996,0.0456142575,0.0468247272,4e-09,-0.0198537763,-0.009013060500000001,-0.0154039329,-0.0463435873,0.0752904862,-0.0034945738000000002,0.0247371737,0.0752815679,0.0018655865
123,13:43:35:39.087,61,2.16e-08,0.1216214597,0.040374048100000004,0.0,0.0,0.0780096129,0.3313095868,2.16e-08,0.12154047189999999,0.0763007328,0.0,0.0,0.0780116171,0.3313521743,0.0809571967,0.0,0.0021203051,0.1731670052,0.136725381,0.1875341237,0.107626684,0.0,0.023602263999999998,0.0,0.0,0.1184123233,0.1013267636,0.0417600349,0.0412721969,0.1892085373,0.1938768327,0.0853854343,0.045611009,0.0398162194,0.09867887199999999,0.0267561264,0.0276394933,0.1346036494,0.1366862506,0.019887641100000002,0.0237434469,0.0,0.0,0.7912702559999999,0.6690627933,0.6690605879,0.027465945099999996,0.0459453762,0.0506436229,0.0448763631,0.0460156277,4.3e-09,-0.0235827677,-0.007305997900000001,-0.016114333600000003,-0.046480968600000006,0.0743252784,-0.0034598266,0.0245950539,0.07431684429999999,0.0018310127
124,13:43:35:40.088,61,1.99e-08,0.12056219580000001,0.038524799,0.0,0.0,0.0769466907,0.33565986159999994,1.98e-08,0.1204724312,0.0781654269,0.0,0.0,0.0769486725,0.3356924951,0.082598567,0.0,0.0022952151000000002,0.1590309143,0.1378081888,0.1730381995,0.1053518206,0.0,0.0232349131,0.0,0.0,0.1284357905,0.1143155247,0.0413430296,0.0408832952,0.18321880699999998,0.1875829548,0.09018403289999999,0.0458821096,0.0431036949,0.0942979977,0.0264804736,0.0273849666,0.12474996599999999,0.1263385415,0.019535616000000002,0.0232723802,0.0,0.0,0.7926127315000001,0.6725993156,0.6725972890999999,0.027586044700000003,0.045473463799999995,0.050110526399999994,0.044203415499999996,0.0452744849,3.9e-09,-0.026336865499999997,-0.0059894253,-0.0170337819,-0.0476192087,0.073676087,-0.0035134159999999997,0.0234696586,0.0736675933,0.0017319269
125,13:43:35:41.090,61,1.8300000000000002e-08,0.1190136969,0.0359685123,0.0,0.0,0.0763022006,0.3437437713,1.8300000000000002e-08,0.11891222,0.0806949362,0.0,0.0,0.076304175,0.34376445409999995,0.08478401599999999,0.0,0.0025009615,0.1484622359,0.1379474699,0.16070745890000002,0.1021394506,0.0,0.0228587575,0.0,0.0,0.1369645894,0.1244347468,0.040863324,0.0404218137,0.1800608635,0.1841552258,0.0929446742,0.0461108908,0.046184170999999996,0.0919164792,0.0262605827,0.0271899216,0.11731255800000001,0.11894592640000001,0.0191380065,0.0227549933,0.0,0.0,0.7932794094,0.6749714613,0.6749696731999999,0.0278030075,0.045016791699999996,0.049602307400000004,0.0436079875,0.0446143672,5.2e-09,-0.0296517648,-0.006126706500000001,-0.0182868969,-0.0491636358,0.0727273822,-0.0035804014,0.021913865600000002,0.07271882889999999,0.0015962364000000001
126,13:43:35:42.092,61,1.6799999999999998e-08,0.1191633716,0.0336931571,0.0,0.0,0.0757361874,0.35370048880000005,1.6799999999999998e-08,0.1190501899,0.082948409,0.0,0.0,0.0757381842,0.3537117243,0.0859445482,0.0,0.0027247828,0.1442039162,0.1377494335,0.156024605,0.1006781608,0.0,0.0225173645,0.0,0.0,0.1406935006,0.1287909448,0.0403918661,0.0399669036,0.1785530299,0.1823683977,0.09435413779999999,0.0462649167,0.0477030762,0.09089650210000001,0.0260579232,0.0270114504,0.1141145006,0.1157400534,0.0187866576,0.0222920123,0.0,0.0,0.7934955359,0.6765351892,0.6765332818,0.0280011557,0.044581681500000005,0.049112893600000006,0.043056152800000004,0.044003643099999996,4.9e-09,-0.0321801491,-0.007279260500000001,-0.019489189599999998,-0.0505362675,0.07281675929999999,-0.003684819,0.020527469,0.07280813900000001,0.0014971069
127,13:43:35:43.093,61,1.55e-08,0.1190039366,0.0333731174,0.0,0.0,0.075230971,0.3654466569,1.55e-08,0.118889384,0.0832246095,0.0,0.0,0.0752329528,0.3654560745,0.08648052070000001,0.0,0.002905569,0.1424443722,0.13779591019999998,0.1609073281,0.09976387769999999,0.0,0.0223114658,0.0,0.0,0.1421509236,0.1295236051,0.0399385802,0.0395408608,0.17796547710000002,0.18157505989999997,0.0948399752,0.046355165499999997,0.0485314466,0.0903596357,0.0258112866,0.0267846957,0.1127949357,0.1144469678,0.0184424184,0.021847209,0.0,0.0,0.7938435078,0.6776146293,0.6776126027,0.0281083286,0.0442180783,0.0487060584,0.042548920999999996,0.043463558,1e-08,-0.0340397879,-0.0089214956,-0.0208645146,-0.05070490019999999,0.0727190301,-0.003692125,0.0203326233,0.0727104321,0.0014809016
128,13:43:35:44.095,61,1.42e-08,0.1196651012,0.0335143618,0.0,0.0,0.0749033093,0.3857086897,1.42e-08,0.1195507422,0.0830413178,0.0,0.0,0.07490524650000001,0.3857174516,0.08791523429999999,0.0,0.0033978019,0.1634376347,0.137327224,0.2623922527,0.0994153172,0.0,0.0223357752,0.0,0.0,0.1379062831,0.11968795210000001,0.0399990231,0.039625331800000003,0.23324701190000002,0.23714585600000002,0.07665269820000001,0.0463046916,0.048514735,0.12016287449999999,0.0255730581,0.0265532658,0.1666368842,0.1710882634,0.018489563799999997,0.021849315600000002,0.0,0.0,0.7967298627,0.6780844331,0.6780824065000001,0.0278751198,0.044113699299999996,0.0485302769,0.042159937300000006,0.0430444293,9.1e-09,-0.0347321406,-0.0108474614,-0.0222166292,-0.050591733300000004,0.0731231347,-0.0037044359,0.0204180814,0.0731145293,0.0014954188000000002
129,13:43:35:45.096,61,1.31e-08,0.1194346324,0.034565538199999996,0.0,0.0,0.074559316,0.3972522914,1.31e-08,0.11932612960000001,0.0819011033,0.0,0.0,0.0745611787,0.3972645402,0.0883950144,0.0,0.0040861331,0.1764993966,0.1366830319,0.33834877609999997,0.09979765859999999,0.0,0.022310167599999996,0.0,0.0,0.1326644421,0.11469087,0.0401920341,0.039812207200000005,0.2479808331,0.2519244552,0.061507075999999994,0.045892048600000006,0.0476104654,0.14206649359999998,0.0252734963,0.026245212200000003,0.1808924228,0.1860624105,0.0188421179,0.022184046000000002,0.0,0.0,0.798029542,0.6782158017000001,0.6782137751999999,0.027551489,0.0441942066,0.0484754145,0.041867096,0.0427149087,7.3e-09,-0.0339154825,-0.0124297645,-0.0241107177,-0.0498975739,0.0729831755,-0.0036466336,0.0210587066,0.07297467440000001,0.0015393709
130,13:43:35:46.098,61,1.2099999999999999e-08,0.11948809769999999,0.0377631448,0.0,0.0,0.07429003719999999,0.41357705,1.2099999999999999e-08,0.1193961874,0.07869277150000001,0.0,0.0,0.0742917731,0.4135943353,0.0892165452,0.0,0.0049097375,0.2282025814,0.13616977630000002,0.3676018715,0.1000411287,0.0,0.0224041827,0.0,0.0,0.12334494289999999,0.1049521118,0.0405905135,0.0401909351,0.2574109137,0.2615464926,0.05315108599999999,0.045429278200000006,0.042427808,0.1559334844,0.0248920713,0.0258443877,0.21781946719999998,0.2265639305,0.0194201618,0.0229162276,0.0,0.0,0.7990516423999999,0.6781183481,0.6781164408,0.0270148758,0.044378090599999996,0.0485152304,0.0415739901,0.042396456,9e-09,-0.0305423122,-0.0141361002,-0.0254530013,-0.0479427874,0.0730190352,-0.0035056132,0.023006761400000002,0.0730104893,0.0016825757999999998
131,13:43:35:47.099,61,1.1100000000000002e-08,0.1188347414,0.0405319408,0.0,0.0,0.0742040277,0.4322687387,1.1100000000000002e-08,0.11875746400000001,0.0760204047,0.0,0.0,0.0742055774,0.4322847128,0.112411499,0.0,0.0059857089,0.2942613363,0.1356453151,0.3735384345,0.0998031348,0.0,0.022495977599999998,0.0,0.0,0.10691259060000001,0.08989909289999999,0.041911106600000005,0.041280563900000004,0.2756761312,0.2814159989,0.0492886379,0.045021671799999996,0.0362243503,0.1738796681,0.0244599637,0.025384889900000002,0.2777732611,0.2870624959,0.021030399900000003,0.0250184759,0.0,0.0,0.8004412055,0.6782314181,0.67822963,0.025939922799999997,0.044653099,0.048682645,0.0412718281,0.0420758687,6.7000000000000004e-09,-0.0257928725,-0.014562984,-0.0264720581,-0.0463159941,0.0726228282,-0.0033683071,0.0246943329,0.0726142004,0.0017961329
