,Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
86,13:44:15:11.986,61,5.3e-09,0.04603039849999999,0.1578909159,0.0,0.0,0.1923994869,0.7784109712,5.3e-09,0.046278432,0.0,0.039717067,0.0,0.19209994379999998,0.7784153223,0.0778045729,0.0,0.0803798214,0.1711996198,0.09136027099999999,0.325363636,0.104495801,0.0018282301000000002,0.0,0.0729982629,0.0070801126,0.0,0.0,0.043453235199999996,0.0404130556,0.24714754519999999,0.2655343413,0.0515149608,0.0353633612,0.0495052785,0.3897324502,0.0364448279,0.0356073976,0.27934712170000003,0.26509737969999997,0.0739072338,0.0720685646,0.0560180955,0.0547121279,0.2346549034,0.0,0.0,0.028399067000000004,0.1328979433,0.1083073542,0.08963173630000001,0.0941977724,1.4e-07,0.0851315409,-0.09660713369999999,0.035753030299999995,0.0242520832,0.028278205499999997,0.0006859209,0.0964118317,0.0282495972,0.002720095
87,13:44:15:12.987,61,4.9e-09,0.04530678690000001,0.15826413039999998,0.0,0.0,0.19196380670000002,0.7764395475,4.9e-09,0.045552481,0.0,0.0401033238,0.0,0.1916694045,0.7764460444,0.0767954141,0.0,0.0780200064,0.16964997350000002,0.0910087675,0.3182685375,0.1039108112,0.0023403508,0.0,0.0735362172,0.010661103799999998,0.0,0.0,0.0436065942,0.0405444205,0.2437852621,0.262050122,0.0511646681,0.0352816433,0.049677453899999995,0.3685068488,0.0361500569,0.03530927,0.2771443725,0.2628543377,0.0716402158,0.0701475069,0.055986296399999996,0.0546796881,0.2350561768,0.0,0.0,0.028226966000000003,0.13265621660000002,0.1083525047,0.0896680355,0.0941945389,4.0300000000000004e-08,0.08523302529999999,-0.0975941494,0.0359627753,0.024488240499999998,0.0278347749,0.0006817325,0.09664091470000001,0.027806121899999998,0.0026837133
88,13:44:15:13.989,61,4.5e-09,0.044659089299999996,0.15813703839999999,0.0,0.0,0.19163528079999997,0.77534163,4.5e-09,0.044901661600000004,0.0,0.040023151800000004,0.0,0.19134753940000002,0.7753491402,0.07596684990000001,0.0,0.0760442689,0.1691018939,0.0912818313,0.3104246855,0.10369906570000001,0.0027756202,0.0,0.0738331825,0.0123768076,0.0,0.0,0.0437361673,0.0406642444,0.2418056875,0.2600940764,0.050889276,0.0353979208,0.049767632,0.3240794241,0.0358224437,0.034983806299999996,0.2753133178,0.2612763643,0.0653088167,0.0643052757,0.0572640747,0.056010357999999996,0.23492906989999998,0.0,0.0,0.0281415973,0.1324072778,0.108401604,0.0896106511,0.0941057503,1.58e-08,0.08501098300000001,-0.0981498957,0.0359708481,0.0244395509,0.0274370573,0.0006706508999999999,0.0965643749,0.027408406099999998,0.0026432201
89,13:44:15:14.991,61,4.1999999999999996e-09,0.042522218099999995,0.1579525471,0.0,0.0,0.1913245916,0.7741972804,4.1999999999999996e-09,0.0427552238,0.0,0.0399269499,0.0,0.1910464615,0.7742069364,0.0749526396,0.0,0.0732619688,0.1692650616,0.10096114869999999,0.2708486021,0.10399056970000001,0.00317029,0.0,0.0736780092,0.013460008400000001,0.0,0.0,0.0437748954,0.0407177173,0.2390173227,0.257389605,0.0509409532,0.0357745998,0.0498599671,0.2541964054,0.0354626775,0.034631554,0.259336412,0.2476864159,0.0530445687,0.052538450800000004,0.060918577,0.0597942136,0.2348953336,0.0,0.0,0.0281998031,0.1321173757,0.1084459201,0.08942874519999999,0.093924202,8.3e-09,0.0839053318,-0.09963254630000001,0.0360417105,0.0243816674,0.026125447799999996,0.0006370637,0.09645508230000001,0.0260966793,0.0025138212
90,13:44:15:15.992,61,3.8e-09,0.0399878286,0.1568035483,0.0,0.0,0.1910810471,0.7731965184,3.8e-09,0.040207956,0.0,0.038830980699999997,0.0,0.1908144951,0.7732077837000001,0.0742276907,0.0,0.06867073480000001,0.16897267100000002,0.11017169800000001,0.22560417649999998,0.1134254038,0.0033997742,0.0,0.0442492962,0.0103461975,0.0,0.0,0.0435930304,0.0405788943,0.2274904847,0.2429945022,0.052489094400000005,0.036330007000000004,0.051450673499999995,0.22576537730000001,0.0352850892,0.03446858,0.19663091,0.18870875239999998,0.0429783128,0.0430447347,0.0619501658,0.060877364100000005,0.2357541323,0.0,0.0,0.0285386313,0.1316514462,0.1084578559,0.0892570317,0.09379579869999999,2.2e-09,0.0827406645,-0.0996583924,0.035872519,0.023713341000000002,0.024568554,0.000582665,0.095757179,0.0245396234,0.0023467224
91,13:44:15:16.994,61,3.5e-09,0.0319853835,0.1541469097,0.0,0.0,0.191150099,0.7724484205,3.5e-09,0.0321680419,0.0,0.0361401848,0.0,0.19089461859999998,0.7724602222,0.0742933229,0.0,0.0630898401,0.1511837989,0.1186723858,0.13415490089999998,0.1163937822,0.0033110427000000004,0.0,0.0046186326,0.0,0.0,0.0408049449,0.0430599153,0.0401421711,0.17923463879999998,0.19358067210000002,0.0753924847,0.0397228226,0.0629747659,0.153871268,0.0352786109,0.0344796404,0.1303527355,0.1279785782,0.0316249579,0.0319756754,0.060762744400000006,0.0598375909,0.2379296571,0.0,0.0,0.032533850499999996,0.12003016470000001,0.1064008102,0.0888302475,0.0934317708,2e-10,0.0810131952,-0.09907590599999999,0.0360503681,0.022072520099999996,0.0196551289,0.00043385879999999997,0.0941449776,0.0196256824,0.0018451657
92,13:44:15:17.995,61,3.2e-09,0.0247436259,0.1537152976,0.0,0.0,0.1913639754,0.771853447,3.2e-09,0.0248960368,0.0,0.0356337428,0.0,0.1911185086,0.7718654275,0.0747137666,0.0,0.057881992300000004,0.1376069486,0.1218882948,0.1068209112,0.117937766,0.0031364094,0.0,0.0,0.0,0.0314428173,0.0572105646,0.041966784699999996,0.039528098,0.1655916274,0.1793548763,0.0825605914,0.042851172400000005,0.0678170398,0.1318934709,0.0353779197,0.0345996469,0.1088894159,0.1081817001,0.0258405078,0.0263176709,0.050501253499999996,0.049823749800000004,0.2406286001,0.0,0.0,0.0394608825,0.1110282019,0.1017866656,0.08786869789999999,0.0928310081,3e-10,0.0789962858,-0.09906837339999999,0.0352657475,0.021764896800000003,0.0152117265,0.00033108110000000003,0.0938885882,0.0151818944,0.0014234217999999999
93,13:44:15:18.997,61,3e-09,0.014735253500000002,0.1519946307,0.0,0.0,0.1922662854,0.7715361118,3e-09,0.014845903,0.0,0.0337561779,0.0,0.1920450628,0.7715477943000001,0.07534477860000001,0.0,0.0542830452,0.12765784560000001,0.1235123575,0.0928646624,0.1188259125,0.002732242,0.0,0.0,0.0,0.0520927347,0.0689964369,0.0405838899,0.0386972055,0.1584243774,0.1718218625,0.08723963800000001,0.0447122008,0.0725153238,0.12075295300000001,0.0355586559,0.034800570499999996,0.0978516415,0.0979985818,0.0225013327,0.0230536163,0.0473828055,0.0467885621,0.2449224293,0.0,0.0,0.0446439646,0.10608188810000001,0.0990325063,0.08657802640000001,0.09196001289999998,3e-09,0.0783495679,-0.0997347832,0.034092947799999995,0.0206196271,0.0090707745,0.00018702790000000002,0.09284446390000001,0.0090401908,0.0008381491
94,13:44:15:19.998,61,2.7e-09,0.013949587,0.1516606808,0.0,0.0,0.19258478280000002,0.7717673181999999,2.8000000000000003e-09,0.014056723600000001,0.0,0.0334541388,0.0,0.1923773438,0.7717787623000001,0.0757525936,0.0,0.0517858081,0.1238140985,0.1245977953,0.09151691199999999,0.11926732960000001,0.0024320425,0.0,0.0,0.0,0.060591630599999995,0.0746475533,0.0396426544,0.0379708335,0.15524686869999998,0.1684097499,0.0894997343,0.0458100885,0.0745141953,0.11745364960000002,0.035587426299999995,0.0348476022,0.0951366574,0.0947993547,0.0205886867,0.0211707987,0.045477412599999996,0.0449242294,0.2492905259,0.0,0.0,0.046795360700000004,0.10326714070000001,0.0969390869,0.08551192279999999,0.0912002996,1.86e-08,0.07764769349999999,-0.1020885408,0.033423040099999995,0.0204352178,0.0085885571,0.0001755011,0.0926408693,0.0085580163,0.0007917077
