,Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
172,13:43:36:28.163,61,4e-10,0.0131598217,0.1073320806,0.0,0.0,0.1365615129,0.3190263212,4e-10,0.0132125122,0.0098563582,0.0,0.0,0.1365298033,0.3190106452,0.0759608969,0.0,0.0447644256,0.17138323190000002,0.0997500941,0.2306111604,0.08147937059999999,0.0,0.0307815671,0.0,0.0,0.0619423352,0.0537090115,0.0475524254,0.0475059748,0.22001641989999998,0.23768548670000003,0.0503383055,0.044058401100000005,0.031914901,0.1832759231,0.0221265834,0.0228044856,0.1962136626,0.1989176273,0.026101300499999997,0.0312710255,0.0,0.0,0.4158049822,0.1071446538,0.1072144508,0.021701224100000003,0.06685187669999999,0.0681209192,0.0452365465,0.0502413809,2.5e-09,0.059142861500000005,-0.0402545407,0.028231592799999997,-0.0060207108,0.0080712112,-4.8595200000000005e-05,0.0655633286,0.008056187099999999,0.0005278235
173,13:43:36:29.165,61,3e-10,0.011573851999999999,0.1080804542,0.0,0.0,0.1384222806,0.3138082325,3e-10,0.01162381,0.0091219367,0.0,0.0,0.13839238880000002,0.3137927949,0.0741224885,0.0,0.045267906,0.16861203309999998,0.09964696320000001,0.2290955782,0.08253520730000001,0.0,0.0307050608,0.0,0.0,0.0650952384,0.05662103,0.0469273105,0.046883832699999996,0.2087905109,0.2247525901,0.0505147725,0.043505795300000004,0.0324172974,0.1830108464,0.022189052799999998,0.0228613373,0.1884738803,0.1910298169,0.0261831395,0.0313393809,0.0,0.0,0.40625318880000005,0.0926273465,0.09269121289999999,0.021590424700000003,0.0668681785,0.06799282129999999,0.04540981349999999,0.0505219102,5.2e-09,0.0604209788,-0.040412455800000004,0.029131030699999998,-0.0055721337,0.007100692,-3.95665e-05,0.0660209432,0.007085501700000001,0.00046745959999999997
174,13:43:36:30.166,61,3e-10,0.0095361145,0.1091522649,0.0,0.0,0.1400071234,0.3109209836,3e-10,0.009582364,0.0080338921,0.0,0.0,0.1399818808,0.3109062314,0.0708117038,0.0,0.0450783335,0.1594964713,0.0993641242,0.2255221009,0.0834010616,0.0,0.0304929335,0.0,0.0,0.06649818269999999,0.0580963343,0.0460655466,0.046109236799999995,0.1994675696,0.21289646629999998,0.0505961105,0.042948916600000005,0.032890222999999996,0.17431464789999998,0.0222265981,0.0228980929,0.18181174989999999,0.183102563,0.026104629,0.0312196687,0.0,0.0,0.38682094219999996,0.0874031112,0.0874671265,0.0214834306,0.0666078776,0.0676382482,0.0454800278,0.0507114492,9.6e-09,0.061146762199999996,-0.0410199091,0.029454479,-0.0049075414,0.005853604100000001,-2.8726999999999998e-05,0.066676192,0.005838254,0.0003889886
175,13:43:36:31.168,61,3e-10,0.0051975786,0.109504208,0.0,0.0,0.1412915736,0.3096418977,3e-10,0.0052346564,0.007598376800000001,0.0,0.0,0.1412711591,0.3096280992,0.06694727389999999,0.0,0.0426461808,0.1362180412,0.09759412710000001,0.2017346323,0.0838905945,0.0,0.030212454500000003,0.0,0.0,0.0676487908,0.0592279434,0.0442245305,0.0443372726,0.17248487469999998,0.179776445,0.050749324299999996,0.0423536301,0.0335198008,0.1632157117,0.0222934186,0.022975834100000002,0.160684377,0.15916197,0.0258793291,0.030936453500000002,0.0,0.0,0.3508162796,0.0867480189,0.08681117,0.021480927200000003,0.06553071740000001,0.0665985271,0.0454032086,0.0507542491,1.53e-08,0.060629736600000005,-0.0417925827,0.0306373537,-0.004641560800000001,0.0031977041999999996,-1.48423e-05,0.06689197570000001,0.0031821369,0.00021270150000000002
176,13:43:36:32.169,61,3e-10,0.0045910575,0.1088444069,0.0,0.0,0.1421395391,0.3079826236,3e-10,0.0046267696,0.008235977,0.0,0.0,0.1421215832,0.30797183510000004,0.0653314367,0.0,0.0387757085,0.1165959761,0.09538437429999999,0.1440682709,0.0840548053,0.0,0.029771672599999997,0.0,0.0,0.0685300604,0.0601360612,0.042430490300000005,0.042474266100000005,0.1571615338,0.16279716789999998,0.0512185432,0.0418971293,0.037254069,0.1366256773,0.0224746224,0.0231774077,0.1200844496,0.1197597682,0.0254063495,0.0303608738,0.0,0.0,0.3357014656,0.08653208609999999,0.08660127220000001,0.0216606054,0.0639520809,0.0651317388,0.045311305700000006,0.050780795499999996,2.57e-08,0.0586159863,-0.043164405999999995,0.0330239311,-0.005031053,0.0028263690999999996,-1.42196e-05,0.066489011,0.0028107287,0.00018674540000000002
177,13:43:36:33.171,61,2e-10,0.0036859601,0.10898166890000001,0.0,0.0,0.1426577568,0.2973700166,2e-10,0.0037197208,0.008110459,0.0,0.0,0.1426416039,0.29736581440000004,0.06417228280000001,0.0,0.0356643908,0.09353521470000001,0.0901095867,0.11165685210000001,0.08396986869999999,0.0,0.029421174900000003,0.0,0.0,0.07193248719999999,0.06229907269999999,0.0396227315,0.0395454057,0.1295979768,0.1325216442,0.0531745479,0.0414065756,0.044407129299999994,0.11607471109999999,0.0227747504,0.0235093813,0.0931610391,0.0928769559,0.024256752799999996,0.028387360299999997,0.0,0.0,0.3073558211,0.0906660929,0.0907422602,0.0221356936,0.0614545755,0.0629391521,0.0452090539,0.0507816933,3.7999999999999996e-08,0.056726325300000005,-0.0433874428,0.034781616200000004,-0.0049543856,0.0022722762,-1.12577e-05,0.0665729493,0.0022566237,0.00015011940000000002
